pid,day,session,trial,condition,cond_name,match,response,rt,acc
10,1,2,35,2,tie,1,1,2157,1
10,1,2,36,2,tie,2,2,2226,1
10,1,2,37,2,tie,2,2,1569,1
10,1,2,38,2,tie,1,2,2334,0
10,1,2,39,2,tie,1,1,1646,1
10,1,2,40,2,tie,2,2,1997,1
10,1,2,41,4,none,1,1,1718,1
10,1,2,42,4,none,2,1,1654,0
10,1,2,43,4,none,2,2,1271,1
10,1,2,44,4,none,1,1,1262,1
10,1,2,45,4,none,2,1,1342,0
10,1,2,46,4,none,1,1,1253.9999999999854,1
10,1,2,47,4,none,2,2,1447,1
10,1,2,48,4,none,1,1,939,1
10,1,2,49,4,none,2,1,2212,0
10,1,2,50,4,none,1,1,1022,1
10,1,2,51,3,both,1,1,974,1
10,1,2,52,3,both,1,1,742,1
10,1,2,53,3,both,2,2,2194,1
10,1,2,54,3,both,1,1,1466.999999999971,1
10,1,2,55,3,both,1,1,1184,1
10,1,2,56,3,both,1,1,1331,1
10,1,2,57,3,both,2,2,1225,1
10,1,2,58,3,both,2,2,944,1
10,1,2,59,3,both,2,2,1320.999999999971,1
10,1,2,60,3,both,2,2,1157,1
10,1,2,61,4,none,1,1,1073,1
10,1,2,62,4,none,1,1,1318,1
10,1,2,63,4,none,1,2,1849,0
10,1,2,64,4,none,2,1,2191,0
10,1,2,65,4,none,2,2,1085,1
10,1,2,66,4,none,2,2,1266,1
10,1,2,67,4,none,2,2,1218.999999999971,1
10,1,2,68,4,none,2,1,1531,0
10,1,2,69,4,none,1,1,1237,1
10,1,2,70,4,none,1,1,811,1
10,1,2,71,2,tie,1,1,702.9999999999709,1
10,1,2,72,2,tie,2,2,1902,1
10,1,2,73,2,tie,1,1,1194,1
10,1,2,75,2,tie,2,2,1684.999999999971,1
10,1,2,76,2,tie,1,1,1228,1
10,1,2,77,2,tie,2,2,2464,1
10,1,2,78,2,tie,2,2,2411,1
10,1,2,79,2,tie,1,1,2208,1
10,1,2,80,2,tie,2,1,2064,0
10,2,1,1,1,name,2,1,2226,0
10,2,1,2,1,name,1,1,1596.9999999999982,1
10,2,1,3,1,name,2,1,2217,0
10,2,1,4,1,name,1,1,1368,1
10,2,1,6,1,name,1,1,2109,1
10,2,1,7,1,name,2,2,1553.9999999999964,1
10,2,1,8,1,name,1,1,1513,1
10,2,1,9,1,name,1,2,1853,0
10,2,1,10,1,name,2,2,1679.9999999999964,1
10,2,1,11,3,both,1,2,1305,0
10,2,1,12,3,both,2,2,1580,1
10,2,1,13,3,both,1,1,1212,1
10,2,1,14,3,both,2,2,1191.9999999999927,1
10,2,1,15,3,both,1,1,1198.9999999999927,1
10,2,1,16,3,both,1,1,1464,1
10,2,1,17,3,both,1,1,1023,1
10,2,1,18,3,both,2,2,1165,1
10,2,1,19,3,both,2,2,876.9999999999927,1
10,2,1,20,3,both,2,2,2259,1
10,2,1,21,4,none,1,1,1349,1
10,2,1,22,4,none,1,1,942,1
10,2,1,23,4,none,1,1,1354,1
10,2,1,24,4,none,2,2,992,1
10,2,1,25,4,none,2,2,1060,1
10,2,1,26,4,none,2,2,878,1
10,2,1,27,4,none,2,2,1498,1
10,2,1,28,4,none,2,2,1920,1
10,2,1,29,4,none,1,1,1326,1
10,2,1,30,4,none,1,2,1434.9999999999854,0
10,2,1,31,2,tie,1,1,1102,1
10,2,1,32,2,tie,1,1,1142,1
10,2,1,33,2,tie,2,2,1249,1
10,2,1,34,2,tie,2,1,1219,0
10,2,1,35,2,tie,1,1,2016,1
10,2,1,36,2,tie,2,2,1287,1
10,2,1,37,2,tie,1,1,1235.9999999999854,1
10,2,1,38,2,tie,2,1,999.9999999999854,0
10,2,1,39,2,tie,2,2,940,1
10,2,1,40,2,tie,1,1,1175,1
10,2,1,41,3,both,1,1,1066,1
10,2,1,42,3,both,2,2,766,1
10,2,1,43,3,both,2,2,723,1
10,2,1,44,3,both,1,1,1573,1
10,2,1,45,3,both,1,1,763,1
10,2,1,46,3,both,2,2,923,1
10,2,1,47,3,both,2,2,742.0000000000146,1
10,2,1,48,3,both,1,1,1014,1
10,2,1,49,3,both,2,2,1682,1
10,2,1,50,3,both,1,2,1103,0
10,2,1,51,1,name,1,1,830,1
10,2,1,52,1,name,1,1,994,1
10,2,1,53,1,name,1,1,1116,1
10,2,1,54,1,name,2,2,959,1
10,2,1,55,1,name,1,1,800,1
10,2,1,56,1,name,1,1,1097,1
10,2,1,57,1,name,2,2,988,1
10,2,1,58,1,name,2,2,1662,1
10,2,1,59,1,name,2,2,996,1
10,2,1,60,1,name,2,2,1637,1
10,2,1,61,2,tie,2,2,1064,1
10,2,1,62,2,tie,1,1,815,1
10,2,1,63,2,tie,2,2,931,1
10,2,1,64,2,tie,2,2,1756,1
10,2,1,65,2,tie,1,1,857,1
10,2,1,66,2,tie,1,1,1397,1
10,2,1,67,2,tie,2,1,2124,0
10,2,1,68,2,tie,1,1,1981,1
10,2,1,69,2,tie,1,1,981.9999999999709,1
10,2,1,70,2,tie,2,1,1186.999999999971,0
10,2,1,71,4,none,2,2,751,1
10,2,1,72,4,none,2,2,955,1
10,2,1,73,4,none,2,2,1364,1
10,2,1,74,4,none,1,1,1537,1
10,2,1,75,4,none,1,1,1112,1
10,2,1,76,4,none,2,2,979,1
10,2,1,77,4,none,1,1,1131,1
10,2,1,78,4,none,1,1,930.9999999999709,1
10,2,1,79,4,none,1,1,832,1
10,2,1,80,4,none,2,2,714,1
10,2,2,1,3,both,2,2,1405,1
10,2,2,2,3,both,1,1,721,1
10,2,2,3,3,both,2,2,1617,1
10,2,2,4,3,both,2,1,1093,0
10,2,2,5,3,both,2,1,1444,0
10,2,2,6,3,both,1,1,858,1
10,2,2,7,3,both,1,1,2212,1
10,2,2,9,3,both,2,2,1173,1
10,2,2,10,3,both,1,1,722,1
10,2,2,11,4,none,1,1,962,1
10,2,2,12,4,none,1,1,1631,1
10,2,2,13,4,none,1,1,977.9999999999927,1
10,2,2,14,4,none,1,1,1253,1
10,2,2,15,4,none,2,2,1141,1
10,2,2,18,4,none,1,1,1068,1
10,2,2,19,4,none,2,2,1181,1
10,2,2,20,4,none,2,2,1317.9999999999927,1
10,2,2,21,1,name,1,1,1333,1
10,2,2,22,1,name,2,2,925,1
10,2,2,23,1,name,2,2,1409.9999999999854,1
10,2,2,24,1,name,1,1,1077,1
10,2,2,25,1,name,1,1,879,1
10,2,2,26,1,name,2,2,1458,1
10,2,2,27,1,name,1,1,769,1
10,2,2,28,1,name,1,1,912,1
10,2,2,29,1,name,2,2,1223,1
10,2,2,30,1,name,2,2,1369,1
10,2,2,31,2,tie,2,2,1768,1
10,2,2,32,2,tie,2,2,947,1
10,2,2,33,2,tie,1,1,1205,1
10,2,2,34,2,tie,2,1,1708,0
10,2,2,35,2,tie,1,1,1008,1
10,2,2,36,2,tie,1,1,1755,1
10,2,2,37,2,tie,1,1,1072,1
10,2,2,38,2,tie,2,1,1704,0
10,2,2,39,2,tie,2,2,1120.9999999999854,1
10,2,2,40,2,tie,1,1,1299,1
10,2,2,41,1,name,2,2,1253,1
10,2,2,42,1,name,1,1,1067.9999999999854,1
10,2,2,43,1,name,2,1,1617,0
10,2,2,44,1,name,2,2,1789,1
10,2,2,45,1,name,2,2,1206.0000000000146,1
10,2,2,46,1,name,1,1,968.0000000000146,1
10,2,2,47,1,name,1,1,1068,1
10,2,2,48,1,name,2,2,1358.999999999971,1
10,2,2,49,1,name,1,1,1393,1
10,2,2,50,1,name,1,1,2320,1
10,2,2,51,2,tie,2,2,1048,1
10,2,2,52,2,tie,2,2,940,1
10,2,2,53,2,tie,2,2,1804,1
10,2,2,54,2,tie,1,1,1602,1
10,2,2,55,2,tie,1,1,1936.999999999971,1
10,2,2,56,2,tie,1,1,1001,1
10,2,2,57,2,tie,2,2,1839,1
10,2,2,58,2,tie,2,2,991,1
10,2,2,59,2,tie,1,1,850,1
10,2,2,60,2,tie,1,1,1320,1
10,2,2,61,3,both,1,1,1302,1
10,2,2,62,3,both,1,1,951.9999999999709,1
10,2,2,63,3,both,1,1,1026,1
10,2,2,64,3,both,2,2,955,1
10,2,2,65,3,both,1,1,1111,1
10,2,2,66,3,both,2,2,1174,1
10,2,2,67,3,both,2,2,1516,1
10,2,2,68,3,both,2,2,1403,1
10,2,2,69,3,both,1,1,702,1
10,2,2,70,3,both,2,2,903,1
10,2,2,71,4,none,1,1,1701,1
10,2,2,72,4,none,1,1,1018,1
10,2,2,73,4,none,1,1,1992,1
10,2,2,74,4,none,2,1,1675,0
10,2,2,75,4,none,1,1,904,1
10,2,2,76,4,none,2,2,1012,1
10,2,2,77,4,none,2,2,913,1
10,2,2,78,4,none,2,2,1506,1
10,2,2,79,4,none,1,1,1110.999999999971,1
10,2,2,80,4,none,2,2,1090,1
10,3,1,1,3,both,1,1,1424,1
10,3,1,2,3,both,1,2,1952,0
10,3,1,3,3,both,1,1,1550,1
10,3,1,4,3,both,1,1,1263,1
10,3,1,5,3,both,2,2,966,1
10,3,1,6,3,both,2,2,720,1
10,3,1,7,3,both,2,1,849,0
10,3,1,8,3,both,2,1,2219,0
10,3,1,9,3,both,1,1,1120,1
10,3,1,10,3,both,2,2,1702,1
10,3,1,11,4,none,2,2,1045,1
10,3,1,12,4,none,2,2,1013,1
10,3,1,13,4,none,2,2,2270,1
10,3,1,14,4,none,1,2,1842.9999999999927,0
10,3,1,15,4,none,1,1,1260,1
10,3,1,16,4,none,1,1,989,1
10,3,1,17,4,none,1,1,1166.9999999999927,1
10,3,1,18,4,none,1,1,726,1
10,3,1,19,4,none,2,2,868,1
10,3,1,20,4,none,2,2,823,1
10,3,1,21,1,name,1,1,1015,1
10,3,1,22,1,name,2,2,1121,1
10,3,1,23,1,name,2,2,885,1
10,3,1,24,1,name,1,1,853,1
10,3,1,25,1,name,1,1,1678,1
10,3,1,27,1,name,2,2,1270,1
10,3,1,28,1,name,1,1,1958,1
10,3,1,29,1,name,2,1,978,0
10,3,1,30,1,name,1,1,909,1
10,3,1,31,4,none,1,1,913,1
10,3,1,32,4,none,1,2,1121,0
10,3,1,33,4,none,1,1,993,1
10,3,1,34,4,none,2,2,1333,1
10,3,1,35,4,none,2,2,841,1
10,3,1,36,4,none,2,2,1060,1
10,3,1,37,4,none,2,2,1709,1
10,3,1,38,4,none,1,1,931,1
10,3,1,39,4,none,1,1,1359.9999999999854,1
10,3,1,40,4,none,2,2,841.9999999999854,1
10,3,1,41,3,both,1,1,1100.9999999999854,1
10,3,1,42,3,both,2,2,753,1
10,3,1,43,3,both,2,2,986,1
10,3,1,44,3,both,1,1,817,1
10,3,1,45,3,both,1,1,928,1
10,3,1,46,3,both,1,1,917,1
10,3,1,47,3,both,1,1,1023,1
10,3,1,48,3,both,2,2,772,1
10,3,1,49,3,both,2,2,1000.9999999999709,1
10,3,1,50,3,both,2,2,785.9999999999709,1
10,3,1,51,2,tie,1,1,789,1
10,3,1,52,2,tie,2,2,962,1
10,3,1,53,2,tie,2,2,886,1
10,3,1,54,2,tie,1,2,1959,0
10,3,1,55,2,tie,2,2,964,1
10,3,1,56,2,tie,2,2,1050,1
10,3,1,57,2,tie,1,1,1616,1
10,3,1,58,2,tie,2,2,1169,1
10,3,1,59,2,tie,1,1,911,1
10,3,1,60,2,tie,1,1,1339,1
10,3,1,61,1,name,2,2,1037,1
10,3,1,62,1,name,1,1,1441,1
10,3,1,63,1,name,1,1,1090.999999999971,1
10,3,1,64,1,name,1,1,931,1
10,3,1,65,1,name,2,2,844,1
10,3,1,66,1,name,1,1,1094,1
10,3,1,67,1,name,2,1,1659,0
10,3,1,68,1,name,2,2,849,1
10,3,1,69,1,name,1,1,781,1
10,3,1,70,1,name,2,2,1029,1
10,3,1,71,2,tie,1,1,937,1
10,3,1,72,2,tie,2,2,1001,1
10,3,1,73,2,tie,2,2,1078,1
10,3,1,74,2,tie,2,2,963.9999999999709,1
10,3,1,75,2,tie,2,2,852,1
10,3,1,76,2,tie,1,1,819,1
10,3,1,77,2,tie,1,2,2053.999999999971,0
10,3,1,78,2,tie,1,1,1617,1
10,3,1,79,2,tie,2,2,720,1
10,3,1,80,2,tie,1,1,1130,1
10,3,2,1,2,tie,1,2,2218,0
10,3,2,2,2,tie,2,2,1444,1
10,3,2,3,2,tie,1,2,2196,0
10,3,2,4,2,tie,2,2,1711,1
10,3,2,5,2,tie,1,1,1490,1
10,3,2,6,2,tie,2,2,1896.9999999999982,1
10,3,2,7,2,tie,1,1,860,1
10,3,2,8,2,tie,2,2,1229,1
10,3,2,9,2,tie,2,2,1016.9999999999964,1
10,3,2,10,2,tie,1,1,885,1
10,3,2,11,1,name,1,1,892,1
10,3,2,12,1,name,1,1,867,1
10,3,2,13,1,name,2,2,2202,1
10,3,2,15,1,name,2,1,1843.9999999999927,0
10,3,2,16,1,name,1,1,1106,1
10,3,2,17,1,name,2,2,1223,1
10,3,2,18,1,name,2,2,1397,1
10,3,2,19,1,name,1,1,1854,1
10,3,2,20,1,name,1,1,1440,1
10,3,2,21,4,none,1,1,1182,1
10,3,2,22,4,none,1,1,744,1
10,3,2,23,4,none,2,1,1178.9999999999927,0
10,3,2,24,4,none,1,1,1021,1
10,3,2,25,4,none,2,2,784,1
10,3,2,26,4,none,1,1,907,1
10,3,2,27,4,none,2,2,789,1
10,3,2,28,4,none,1,1,1057,1
10,3,2,29,4,none,2,2,923,1
10,3,2,30,4,none,2,2,841,1
10,3,2,31,3,both,2,2,1827,1
10,3,2,32,3,both,2,1,1906,0
10,3,2,33,3,both,1,1,934,1
10,3,2,34,3,both,2,2,882,1
10,3,2,35,3,both,2,2,1062.9999999999854,1
10,3,2,36,3,both,1,1,1077.9999999999854,1
10,3,2,37,3,both,1,1,2070,1
10,3,2,38,3,both,2,2,1003,1
10,3,2,39,3,both,1,1,1055,1
10,3,2,40,3,both,1,1,768,1
10,3,2,41,1,name,1,1,964,1
10,3,2,42,1,name,1,1,938.9999999999854,1
10,3,2,43,1,name,2,2,1045,1
10,3,2,44,1,name,2,2,901,1
10,3,2,45,1,name,1,1,904,1
10,3,2,46,1,name,2,2,1069,1
10,3,2,47,1,name,1,1,1562,1
10,3,2,48,1,name,2,2,1142,1
10,3,2,49,1,name,2,2,1627,1
10,3,2,50,1,name,1,1,1417,1
10,3,2,51,4,none,2,2,1267,1
10,3,2,52,4,none,2,1,1726,0
10,3,2,53,4,none,1,1,2216,1
10,3,2,54,4,none,1,1,1124,1
10,3,2,55,4,none,2,2,1010,1
10,3,2,56,4,none,2,2,1367,1
10,3,2,57,4,none,1,1,1111,1
10,3,2,58,4,none,1,1,814,1
10,3,2,59,4,none,1,1,1678,1
10,3,2,60,4,none,2,2,689,1
10,3,2,61,2,tie,2,2,1055,1
10,3,2,62,2,tie,1,1,845,1
10,3,2,63,2,tie,2,2,1023,1
10,3,2,64,2,tie,2,2,909,1
10,3,2,65,2,tie,2,2,1010,1
10,3,2,66,2,tie,1,1,1013.9999999999709,1
10,3,2,67,2,tie,1,1,1120.999999999971,1
10,3,2,68,2,tie,2,2,1301,1
10,3,2,69,2,tie,1,1,1661,1
10,3,2,70,2,tie,1,1,1427,1
10,3,2,71,3,both,2,1,1793,0
10,3,2,72,3,both,1,1,1134.999999999971,1
10,3,2,73,3,both,2,2,649,1
10,3,2,74,3,both,2,2,893,1
10,3,2,75,3,both,1,1,1117,1
10,3,2,76,3,both,1,1,962,1
10,3,2,77,3,both,1,1,1040,1
10,3,2,78,3,both,1,1,836,1
10,3,2,79,3,both,2,2,809,1
10,3,2,80,3,both,2,1,846.9999999999709,0
10,4,1,1,4,none,2,2,1651,1
10,4,1,2,4,none,1,1,1381,1
10,4,1,3,4,none,1,1,1411,1
10,4,1,4,4,none,2,2,990,1
10,4,1,5,4,none,2,2,1079.9999999999982,1
10,4,1,6,4,none,2,2,849,1
10,4,1,7,4,none,2,1,2207,0
10,4,1,8,4,none,1,1,1638,1
10,4,1,9,4,none,1,1,860,1
10,4,1,10,4,none,1,1,1110,1
10,4,1,11,2,tie,2,2,803,1
10,4,1,12,2,tie,2,2,795,1
10,4,1,13,2,tie,2,2,861,1
10,4,1,14,2,tie,2,2,777,1
10,4,1,15,2,tie,1,1,825,1
10,4,1,16,2,tie,1,2,2202.9999999999927,0
10,4,1,17,2,tie,1,1,1387,1
10,4,1,18,2,tie,2,2,936,1
10,4,1,19,2,tie,1,1,906,1
10,4,1,20,2,tie,1,1,1540,1
10,4,1,21,1,name,2,2,1154,1
10,4,1,22,1,name,2,2,956,1
10,4,1,23,1,name,1,1,1162,1
10,4,1,24,1,name,1,1,978.9999999999927,1
10,4,1,25,1,name,2,2,890,1
10,4,1,26,1,name,2,2,935,1
10,4,1,27,1,name,2,2,924,1
10,4,1,28,1,name,1,1,1921,1
10,4,1,29,1,name,1,1,959,1
10,4,1,30,1,name,1,1,961,1
10,4,1,31,3,both,1,2,1211,0
10,4,1,32,3,both,2,2,911,1
10,4,1,33,3,both,2,2,923,1
10,4,1,34,3,both,1,1,1175,1
10,4,1,35,3,both,2,2,841,1
10,4,1,36,3,both,1,1,866,1
10,4,1,37,3,both,2,2,742.9999999999854,1
10,4,1,38,3,both,1,2,1537,0
10,4,1,39,3,both,2,1,850,0
10,4,1,40,3,both,1,1,834,1
10,4,1,41,4,none,1,1,875,1
10,4,1,42,4,none,2,2,1134,1
10,4,1,43,4,none,2,2,1941,1
10,4,1,44,4,none,2,2,896,1
10,4,1,45,4,none,2,2,1263,1
10,4,1,46,4,none,1,1,1001,1
10,4,1,47,4,none,1,1,732.9999999999854,1
10,4,1,48,4,none,2,2,951.0000000000146,1
10,4,1,49,4,none,1,1,1651.9999999999854,1
10,4,1,50,4,none,1,1,1718,1
10,4,1,51,3,both,1,2,830,0
10,4,1,52,3,both,1,1,1432,1
10,4,1,53,3,both,2,2,1145.999999999971,1
10,4,1,54,3,both,2,2,828,1
10,4,1,55,3,both,1,1,1143,1
10,4,1,56,3,both,2,2,968,1
10,4,1,57,3,both,2,1,1366,0
10,4,1,58,3,both,1,2,1461,0
10,4,1,59,3,both,2,2,1169,1
10,4,1,60,3,both,1,1,1664,1
10,4,1,61,1,name,2,2,1172,1
10,4,1,62,1,name,2,2,794,1
10,4,1,63,1,name,2,2,838,1
10,4,1,64,1,name,1,1,993,1
10,4,1,65,1,name,2,2,799,1
10,4,1,66,1,name,1,2,1841,0
10,4,1,67,1,name,2,2,1058,1
10,4,1,68,1,name,1,1,724,1
10,4,1,69,1,name,1,1,1028,1
10,4,1,70,1,name,1,1,839,1
10,4,1,71,2,tie,1,2,1611,0
10,4,1,72,2,tie,1,1,1158.999999999971,1
10,4,1,73,2,tie,2,2,707,1
10,4,1,74,2,tie,2,2,1076,1
10,4,1,75,2,tie,2,2,904,1
10,4,1,76,2,tie,2,2,1146,1
10,4,1,77,2,tie,1,1,852,1
10,4,1,78,2,tie,1,1,831,1
10,4,1,79,2,tie,2,2,756,1
10,4,1,80,2,tie,1,1,932.9999999999709,1
10,4,2,1,1,name,2,2,1715,1
10,4,2,2,1,name,2,2,1149,1
10,4,2,3,1,name,2,2,2489.999999999998,1
10,4,2,4,1,name,1,1,759,1
10,4,2,5,1,name,1,1,1699,1
10,4,2,6,1,name,2,2,1058,1
10,4,2,7,1,name,1,1,804,1
10,4,2,8,1,name,1,1,880,1
10,4,2,9,1,name,2,2,748.9999999999964,1
10,4,2,10,1,name,1,1,1496,1
10,4,2,11,3,both,1,1,773,1
10,4,2,12,3,both,2,2,1792,1
10,4,2,13,3,both,1,1,762,1
10,4,2,14,3,both,2,2,633,1
10,4,2,15,3,both,1,1,1800,1
10,4,2,16,3,both,2,2,922,1
10,4,2,17,3,both,2,2,772,1
10,4,2,18,3,both,1,1,1100,1
10,4,2,19,3,both,2,2,687,1
10,4,2,20,3,both,1,1,907,1
10,4,2,21,4,none,1,1,930,1
10,4,2,22,4,none,2,2,1675,1
10,4,2,23,4,none,2,2,1711,1
10,4,2,24,4,none,1,1,731.0000000000073,1
10,4,2,25,4,none,2,1,1737,0
10,4,2,26,4,none,1,1,708,1
10,4,2,27,4,none,2,2,1441,1
10,4,2,28,4,none,2,2,1533,1
10,4,2,29,4,none,1,1,1453,1
10,4,2,30,4,none,1,1,1107,1
10,4,2,32,1,name,2,2,980,1
10,4,2,33,1,name,1,1,803,1
10,4,2,34,1,name,1,1,1888.9999999999854,1
10,4,2,35,1,name,1,1,2245.9999999999854,1
10,4,2,36,1,name,1,1,1036,1
10,4,2,37,1,name,2,2,830,1
10,4,2,38,1,name,2,2,982,1
10,4,2,39,1,name,2,2,858,1
10,4,2,40,1,name,2,2,745,1
10,4,2,41,4,none,1,1,997,1
10,4,2,42,4,none,1,1,963,1
10,4,2,43,4,none,2,2,842,1
10,4,2,44,4,none,2,2,1039,1
10,4,2,45,4,none,2,2,711,1
10,4,2,46,4,none,2,2,853,1
10,4,2,48,4,none,2,2,664,1
10,4,2,49,4,none,1,1,1084,1
10,4,2,50,4,none,1,1,593,1
10,4,2,51,2,tie,2,2,711.9999999999709,1
10,4,2,52,2,tie,2,2,731,1
10,4,2,53,2,tie,1,1,843,1
10,4,2,54,2,tie,1,2,658,0
10,4,2,55,2,tie,2,2,1086,1
10,4,2,56,2,tie,2,2,1296,1
10,4,2,57,2,tie,2,2,1393,1
10,4,2,58,2,tie,1,1,1106,1
10,4,2,59,2,tie,1,1,692,1
10,4,2,60,2,tie,1,1,2139,1
10,4,2,61,3,both,1,1,977,1
10,4,2,62,3,both,1,1,1215,1
10,4,2,63,3,both,2,2,636,1
10,4,2,64,3,both,2,2,1132,1
10,4,2,65,3,both,1,1,1621,1
10,4,2,66,3,both,1,1,918,1
10,4,2,67,3,both,1,1,944,1
10,4,2,68,3,both,2,2,743,1
10,4,2,69,3,both,2,2,778,1
10,4,2,70,3,both,2,1,1023,0
10,4,2,71,2,tie,2,2,1072,1
10,4,2,72,2,tie,1,1,779,1
10,4,2,73,2,tie,2,2,915,1
10,4,2,74,2,tie,1,1,1130,1
10,4,2,75,2,tie,1,2,1713.999999999971,0
10,4,2,76,2,tie,2,2,884,1
10,4,2,77,2,tie,2,2,1104,1
10,4,2,78,2,tie,1,1,703,1
10,4,2,79,2,tie,1,1,778.9999999999709,1
10,4,2,80,2,tie,2,2,906,1
10,5,1,1,1,name,1,1,1379,1
10,5,1,2,1,name,1,1,1247,1
10,5,1,3,1,name,2,2,867,1
10,5,1,4,1,name,2,2,1363,1
10,5,1,5,1,name,1,1,703,1
10,5,1,6,1,name,1,1,1989,1
10,5,1,7,1,name,1,1,1337,1
10,5,1,8,1,name,2,1,2004,0
10,5,1,9,1,name,2,1,1122,0
10,5,1,10,1,name,2,2,950,1
10,5,1,11,2,tie,2,2,943.9999999999964,1
10,5,1,12,2,tie,2,2,1360,1
10,5,1,13,2,tie,2,2,1004,1
10,5,1,14,2,tie,1,1,891,1
10,5,1,15,2,tie,1,1,701,1
10,5,1,16,2,tie,1,1,1027,1
10,5,1,17,2,tie,2,2,786,1
10,5,1,18,2,tie,2,2,988,1
10,5,1,19,2,tie,1,1,687,1
10,5,1,20,2,tie,1,1,1274,1
10,5,1,21,3,both,1,1,1213,1
10,5,1,22,3,both,1,1,621.9999999999927,1
10,5,1,23,3,both,1,1,1097,1
10,5,1,24,3,both,2,2,833,1
10,5,1,25,3,both,2,2,932,1
10,5,1,26,3,both,1,1,1123,1
10,5,1,27,3,both,1,1,824,1
10,5,1,28,3,both,2,2,716,1
10,5,1,29,3,both,2,2,696,1
10,5,1,30,3,both,2,2,708,1
10,5,1,31,4,none,1,1,747,1
10,5,1,32,4,none,2,2,1545,1
10,5,1,33,4,none,1,1,892,1
10,5,1,34,4,none,1,1,775,1
10,5,1,35,4,none,2,2,1061,1
10,5,1,36,4,none,2,2,833,1
10,5,1,37,4,none,1,1,812.9999999999854,1
10,5,1,38,4,none,2,2,1187,1
10,5,1,39,4,none,1,1,1074,1
10,5,1,40,4,none,2,2,1110,1
10,5,1,41,1,name,2,2,994,1
10,5,1,42,1,name,1,1,722,1
10,5,1,43,1,name,1,1,1645,1
10,5,1,44,1,name,1,1,868.9999999999854,1
10,5,1,45,1,name,2,2,919.9999999999854,1
10,5,1,46,1,name,2,2,1308,1
10,5,1,47,1,name,1,1,978,1
10,5,1,48,1,name,2,2,979,1
10,5,1,49,1,name,2,2,1530,1
10,5,1,50,1,name,1,1,664,1
10,5,1,51,3,both,2,2,1052,1
10,5,1,52,3,both,2,2,769,1
10,5,1,53,3,both,1,1,1058,1
10,5,1,54,3,both,2,2,1014,1
10,5,1,55,3,both,1,1,636,1
10,5,1,56,3,both,1,1,709,1
10,5,1,57,3,both,2,2,720,1
10,5,1,59,3,both,1,1,2221.999999999971,1
10,5,1,60,3,both,2,2,701,1
10,5,1,61,4,none,2,1,1120,0
10,5,1,62,4,none,1,1,1193,1
10,5,1,63,4,none,1,1,910,1
10,5,1,64,4,none,1,1,963,1
10,5,1,65,4,none,2,2,1229,1
10,5,1,66,4,none,2,2,1008,1
10,5,1,67,4,none,2,2,993,1
10,5,1,68,4,none,1,1,673,1
10,5,1,69,4,none,1,1,968,1
10,5,1,70,4,none,2,2,1010,1
10,5,1,71,2,tie,1,1,657,1
10,5,1,72,2,tie,2,2,1169.999999999971,1
10,5,1,73,2,tie,2,2,1311,1
10,5,1,74,2,tie,1,1,669,1
10,5,1,75,2,tie,1,1,867,1
10,5,1,76,2,tie,2,2,1410,1
10,5,1,77,2,tie,1,1,1116,1
10,5,1,78,2,tie,2,2,732,1
10,5,1,79,2,tie,1,1,863,1
10,5,1,80,2,tie,2,2,764,1
10,5,2,1,3,both,1,2,1143,0
10,5,2,2,3,both,2,2,735,1
10,5,2,3,3,both,1,1,672,1
10,5,2,4,3,both,2,2,677.9999999999982,1
10,5,2,5,3,both,2,2,828,1
10,5,2,6,3,both,2,2,1067,1
10,5,2,7,3,both,1,1,2222,1
10,5,2,8,3,both,1,1,1444,1
10,5,2,9,3,both,2,2,1028.9999999999964,1
10,5,2,10,3,both,1,1,726,1
10,5,2,11,2,tie,2,2,737.9999999999964,1
10,5,2,12,2,tie,1,1,1450,1
10,5,2,13,2,tie,2,2,1026,1
10,5,2,14,2,tie,2,2,853,1
10,5,2,15,2,tie,1,1,654.9999999999927,1
10,5,2,16,2,tie,1,1,826,1
10,5,2,17,2,tie,2,2,771,1
10,5,2,18,2,tie,2,2,819.9999999999927,1
10,5,2,19,2,tie,1,1,777,1
10,5,2,20,2,tie,1,1,1149,1
10,5,2,21,4,none,1,1,1234,1
10,5,2,22,4,none,2,1,1297.9999999999927,0
10,5,2,23,4,none,2,2,1168,1
10,5,2,24,4,none,1,1,1061.9999999999927,1
10,5,2,25,4,none,1,1,1400,1
10,5,2,26,4,none,2,2,759,1
10,5,2,27,4,none,1,1,870,1
10,5,2,28,4,none,1,1,1297,1
10,5,2,29,4,none,2,2,682,1
10,5,2,30,4,none,2,2,850,1
10,5,2,31,2,tie,1,1,1386,1
10,5,2,32,2,tie,2,2,1103,1
10,5,2,33,2,tie,2,2,694,1
10,5,2,34,2,tie,1,1,910,1
10,5,2,35,2,tie,1,1,806,1
10,5,2,36,2,tie,2,2,853.9999999999854,1
10,5,2,37,2,tie,1,1,809,1
10,5,2,38,2,tie,2,2,802,1
10,5,2,39,2,tie,2,2,1015,1
10,5,2,40,2,tie,1,2,851,0
10,5,2,41,3,both,1,1,1053,1
10,5,2,42,3,both,1,1,1386.9999999999854,1
10,5,2,43,3,both,1,1,1018,1
10,5,2,44,3,both,2,2,852,1
10,5,2,45,3,both,2,2,845,1
10,5,2,46,3,both,2,2,896,1
10,5,2,47,3,both,2,2,1031.9999999999854,1
10,5,2,48,3,both,2,2,1092,1
10,5,2,49,3,both,1,1,600,1
10,5,2,50,3,both,1,1,713,1
