pid,file,NAME,ID,RESPONSE,RT,STIM,GROUP,PICNOS1,PICNOS2,MATCH,ORTN1,ORTN2,PICID1,PICID2,DAY,SESSION
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,849,55,2,39,32,2,3,2,11,5,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,1220,56,2,35,34,1,2,1,8,8,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1156,57,2,42,50,2,3,2,17,27,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,NA,NA,58,2,43,44,1,1,2,20,20,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,1823,59,2,56,55,1,2,1,37,37,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,678,60,2,53,40,2,2,1,33,17,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,1252,61,3,72,71,1,3,2,16,16,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,679,62,3,90,85,2,3,1,36,23,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,836,63,3,74,75,1,2,3,18,18,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1472,64,3,61,63,1,1,3,3,3,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1468,65,3,82,81,2,1,3,22,21,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,2025,66,3,68,67,1,2,1,10,10,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,1283,67,3,65,66,1,2,3,9,9,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1562,68,3,87,83,2,3,2,23,22,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,730,69,3,76,90,2,1,3,19,36,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1386,70,3,79,78,2,1,3,21,19,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,1108,71,4,97,98,1,1,2,7,7,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,1473,72,4,113,112,1,2,1,30,30,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,760,73,4,116,117,1,2,3,31,31,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,791,74,4,93,106,2,3,1,1,25,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,854,75,4,102,103,2,3,1,14,15,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1208,76,4,118,93,2,1,3,35,1,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,1,1151,77,4,96,95,1,3,2,6,6,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1414,78,4,103,101,2,1,2,15,14,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1390,79,4,107,118,2,2,1,25,35,4,2
3,data/raw/S26.txt,ao,ao_08nov_behav2,2,1303,80,4,109,110,1,1,2,28,28,4,2
3,data/raw/S27.txt,ao,ao_09nov_behav,2,965,1,1,21,8,2,3,2,32,12,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,703,2,1,2,1,1,2,1,2,2,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,786,3,1,14,22,2,2,1,24,34,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,783,4,1,4,15,2,1,3,4,24,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,2092,5,1,26,27,1,2,3,38,38,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,993,6,1,28,29,1,1,2,40,40,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,787,7,1,7,21,2,1,3,12,32,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1288,8,1,12,10,1,3,1,13,13,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1610,9,1,18,17,1,3,2,29,29,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,626,10,1,22,6,2,1,3,34,4,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,696,11,3,89,67,2,2,1,36,10,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1698,12,3,82,72,2,1,3,22,16,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1049,13,3,77,76,1,2,1,19,19,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1097,14,3,68,90,2,2,3,10,36,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,797,15,3,87,86,1,3,2,23,23,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1233,16,3,61,62,1,1,2,3,3,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1034,17,3,79,80,1,1,2,21,21,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,898,18,3,66,83,2,3,2,9,22,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1459,19,3,70,66,2,1,3,16,9,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1278,20,3,75,73,1,3,1,18,18,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1487,21,1,4,6,1,1,3,4,4,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,752,22,1,10,15,2,1,3,13,24,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,688,23,1,15,29,2,3,2,24,40,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,617,24,1,30,10,2,3,1,40,13,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1857,25,1,17,16,1,2,1,29,29,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,742,26,1,8,1,2,2,1,12,2,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,800,27,1,19,20,1,1,2,32,32,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1623,28,1,24,23,1,3,2,34,34,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,720,29,1,1,9,2,1,3,2,12,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1557,30,1,26,27,1,2,3,38,38,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,857,31,2,36,35,1,3,2,8,8,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1128,32,2,31,41,2,1,2,5,17,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1881,33,2,43,44,1,1,2,20,20,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1298,34,2,50,31,2,2,1,27,5,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1472,35,2,56,57,1,2,3,37,37,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1024,36,2,37,50,2,1,2,11,27,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1174,37,2,48,37,2,3,1,26,11,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1833,38,2,52,54,1,1,3,33,33,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1334,39,2,60,59,1,3,2,39,39,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,945,40,2,41,46,2,2,1,17,26,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,NA,NA,41,4,98,99,1,2,3,7,7,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1547,42,4,101,112,2,2,1,14,30,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,994,43,4,94,110,2,1,2,6,28,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1207,44,4,120,119,1,3,2,35,35,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1013,45,4,93,101,2,3,2,1,14,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,776,46,4,117,116,1,3,2,31,31,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,627,47,4,110,94,2,2,1,28,6,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1559,48,4,103,105,1,1,3,15,15,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1222,49,4,112,93,2,1,3,30,1,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1185,50,4,106,107,1,1,2,25,25,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1207,51,3,88,90,1,1,3,36,36,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1016,52,3,80,79,1,2,1,21,21,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,989,53,3,67,86,2,1,2,10,23,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1150,54,3,84,83,1,3,2,22,22,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1343,55,3,66,65,1,3,2,9,9,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1863,56,3,77,78,1,2,3,19,19,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1216,57,3,87,62,2,3,2,23,3,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1712,58,3,73,72,2,1,3,18,16,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1333,59,3,70,69,2,1,3,16,10,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1650,60,3,62,73,2,2,1,3,18,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1113,61,4,101,102,1,2,3,14,14,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1019,62,4,93,91,1,3,1,1,1,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,NA,NA,63,4,113,114,1,2,3,30,30,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,988,64,4,109,116,2,1,2,28,31,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1069,65,4,108,98,2,3,2,25,7,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,869,66,4,97,95,2,1,2,7,6,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1332,67,4,94,108,2,1,3,6,25,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1994,68,4,115,111,2,1,3,31,28,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1558,69,4,119,118,1,2,1,35,35,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1412,70,4,105,103,1,3,1,15,15,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1137,71,2,56,55,1,2,1,37,37,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,973,72,2,32,48,2,2,3,5,26,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,863,73,2,39,38,1,3,2,11,11,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,NA,NA,74,2,53,54,1,2,3,33,33,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1537,75,2,60,31,2,3,1,39,5,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,1,1269,76,2,40,42,1,1,3,17,17,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1130,77,2,34,59,2,1,2,8,39,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1407,78,2,48,49,2,3,1,26,27,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,1588,79,2,43,44,1,1,2,20,20,5,1
3,data/raw/S27.txt,ao,ao_09nov_behav,2,988,80,2,49,35,2,1,2,27,8,5,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1783,1,1,3,1,1,3,1,2,2,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1910,2,1,16,18,1,1,3,29,29,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,2246,3,1,5,9,2,2,3,4,12,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1456,4,1,19,21,1,1,3,32,32,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1879,5,1,27,26,1,3,2,38,38,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,2232,6,1,29,12,2,2,3,40,13,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1918,7,1,13,6,2,1,3,24,4,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1910,8,1,12,14,2,3,2,13,24,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1863,9,1,7,29,2,1,2,12,40,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1840,10,1,23,22,1,2,1,34,34,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1370,11,2,47,48,1,2,3,26,26,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1737,12,2,32,51,2,2,3,5,27,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1938,13,2,44,52,2,2,1,20,33,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1375,14,2,37,39,1,1,3,11,11,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1342,15,2,54,44,2,3,2,33,20,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1444,16,2,34,36,1,1,3,8,8,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1510,17,2,57,32,2,3,2,37,5,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1776,18,2,49,57,2,1,3,27,37,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1380,19,2,60,58,1,3,1,39,39,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1389,20,2,40,42,1,1,3,17,17,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1681,21,3,80,85,2,2,1,21,23,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1589,22,3,61,62,1,1,2,3,3,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1409,23,3,90,88,1,3,1,36,36,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1619,24,3,64,65,1,1,2,9,9,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1442,25,3,69,82,2,3,1,10,22,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1984,26,3,84,67,2,3,1,22,10,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1346,27,3,71,70,1,2,1,16,16,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1854,28,3,77,78,1,2,3,19,19,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1732,29,3,85,75,2,1,3,23,18,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1285,30,3,73,80,2,1,2,18,21,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,2273,31,4,111,109,1,3,1,28,28,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1610,32,4,97,99,1,1,3,7,7,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1137,33,4,102,100,1,3,1,14,14,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1392,34,4,93,104,2,3,2,1,15,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,2033,35,4,115,113,2,1,2,31,30,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,2128,36,4,119,118,1,2,1,35,35,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1405,37,4,94,92,2,1,2,6,1,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1711,38,4,103,117,2,1,3,15,31,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1526,39,4,113,94,2,2,1,30,6,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1466,40,4,107,106,1,2,1,25,25,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1916,41,1,14,13,1,2,1,24,24,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1553,42,1,4,5,1,1,2,4,4,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1951,43,1,10,23,2,1,2,13,34,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1711,44,1,20,19,1,2,1,32,32,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1359,45,1,18,16,1,3,1,29,29,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1209,46,1,28,8,2,1,2,40,12,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1022,47,1,1,3,1,1,3,2,2,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1335,48,1,8,28,2,2,1,12,40,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1577,49,1,24,25,2,3,1,34,38,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1992,50,1,27,10,2,3,1,38,13,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1909,51,2,31,38,2,1,2,5,11,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1786,52,2,51,52,2,3,1,27,33,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1240,53,2,58,59,1,1,2,39,39,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1455,54,2,46,48,1,1,3,26,26,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1482,55,2,39,32,2,3,2,11,5,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1407,56,2,35,34,1,2,1,8,8,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,2181,57,2,42,50,2,3,2,17,27,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,2050,58,2,43,44,1,1,2,20,20,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1558,59,2,56,55,1,2,1,37,37,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1777,60,2,53,40,2,2,1,33,17,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1618,61,3,72,71,1,3,2,16,16,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1330,62,3,90,85,2,3,1,36,23,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1105,63,3,74,75,1,2,3,18,18,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1396,64,3,61,63,1,1,3,3,3,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1866,65,3,82,81,2,1,3,22,21,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1633,66,3,68,67,1,2,1,10,10,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1687,67,3,65,66,1,2,3,9,9,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,2102,68,3,87,83,2,3,2,23,22,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1636,69,3,76,90,2,1,3,19,36,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1310,70,3,79,78,2,1,3,21,19,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1270,71,4,97,98,1,1,2,7,7,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1948,72,4,113,112,1,2,1,30,30,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1453,73,4,116,117,1,2,3,31,31,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1109,74,4,93,106,2,3,1,1,25,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1090,75,4,102,103,2,3,1,14,15,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,899,76,4,118,93,2,1,3,35,1,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1080,77,4,96,95,1,3,2,6,6,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1151,78,4,103,101,2,1,2,15,14,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,2,1410,79,4,107,118,2,2,1,25,35,1,1
4,data/raw/S28.txt,ch,ch_06nov_behav,1,1565,80,4,109,110,1,1,2,28,28,1,1
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,2322,1,4,113,112,1,2,1,30,30,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1046,2,4,93,103,2,3,1,1,15,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1635,3,4,98,91,2,2,1,7,1,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1754,4,4,115,117,1,1,3,31,31,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1119,5,4,103,99,2,1,3,15,7,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1572,6,4,95,94,1,2,1,6,6,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1904,7,4,120,119,1,3,2,35,35,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1948,8,4,109,110,1,1,2,28,28,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1147,9,4,102,107,2,3,2,14,25,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1085,10,4,106,102,2,1,3,25,14,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1764,11,1,4,5,1,1,2,4,4,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1343,12,1,9,29,2,3,2,12,40,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1267,13,1,28,23,2,1,2,40,34,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1863,14,1,11,10,1,2,1,13,13,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1652,15,1,16,17,1,1,2,29,29,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1174,16,1,15,14,1,3,2,24,24,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1178,17,1,2,9,2,2,3,2,12,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1736,18,1,20,19,1,2,1,32,32,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1643,19,1,22,27,2,1,3,34,38,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1310,20,1,27,2,2,3,2,38,2,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,2317,21,2,44,31,2,2,1,20,5,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1591,22,2,51,50,1,3,2,27,27,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1115,23,2,37,39,1,1,3,11,11,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,904,24,2,57,56,1,3,2,37,37,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1131,25,2,31,35,2,1,2,5,8,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1165,26,2,34,44,2,1,2,8,20,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1226,27,2,47,58,2,2,1,26,39,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1746,28,2,40,41,1,1,2,17,17,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,NA,NA,29,2,53,54,1,2,3,33,33,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1268,30,2,60,46,2,3,1,39,26,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1561,31,4,109,111,1,1,3,28,28,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1759,32,4,98,100,2,2,1,7,14,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1382,33,4,105,103,1,3,1,15,15,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1219,34,4,106,108,1,1,3,25,25,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1893,35,4,112,113,1,1,2,30,30,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1199,36,4,117,91,2,3,1,31,1,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1266,37,4,120,118,1,3,1,35,35,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1354,38,4,100,116,2,1,2,14,31,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1206,39,4,92,96,2,2,3,1,6,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1096,40,4,95,97,2,2,1,6,7,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1487,41,3,69,79,2,3,1,10,21,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1128,42,3,73,75,1,1,3,18,18,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1700,43,3,72,71,1,3,2,16,16,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1652,44,3,85,86,1,1,2,23,23,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1151,45,3,81,89,2,3,2,21,36,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1559,46,3,77,78,1,2,3,19,19,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1207,47,3,62,66,2,2,3,3,9,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1134,48,3,88,69,2,1,3,36,10,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,960,49,3,65,61,2,2,1,9,3,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,856,50,3,82,83,1,1,2,22,22,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1141,51,1,7,8,1,1,2,12,12,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,923,52,1,4,6,1,1,3,4,4,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1071,53,1,27,26,1,3,2,38,38,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1306,54,1,14,21,2,2,3,24,32,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1515,55,1,19,18,2,1,3,32,29,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1119,56,1,28,2,2,1,2,40,2,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1082,57,1,17,28,2,2,1,29,40,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1802,58,1,3,13,2,3,1,2,24,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,979,59,1,24,23,1,3,2,34,34,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1213,60,1,11,12,1,2,3,13,13,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,NA,NA,61,3,76,89,2,1,2,19,36,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1028,62,3,84,82,1,3,1,22,22,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1339,63,3,70,72,1,1,3,16,16,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1036,64,3,89,69,2,2,3,36,10,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1159,65,3,86,85,1,2,1,23,23,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,935,66,3,68,79,2,2,1,10,21,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1056,67,3,66,77,2,3,2,9,19,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,842,68,3,73,74,1,1,2,18,18,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,857,69,3,81,65,2,3,2,21,9,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,921,70,3,61,63,1,1,3,3,3,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1164,71,2,53,48,2,2,3,33,26,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,2,1258,72,2,56,58,2,2,1,37,39,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,1331,73,2,33,32,1,3,2,5,5,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,798,74,2,43,45,1,1,3,20,20,1,2
4,data/raw/S29.txt,ch,ch_06nov_behav2,1,878,75,2,49,50,1,1,2,27,27,1,2
